anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN
0,0,1,1,1,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,1,0,0,1,1,0,1,0,1.35,4.75,2.85,4.55,4.4
2,1,0,0,0,1,0,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,1,1,1,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,0,0,0,1,0,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
2,1,2,0,0,1,1,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,1,1.35,4.75,2.85,4.55,4.4
2,2,0,0,0,2,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,2,1,1,1,1,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,2,1,2,0,3,0,0,1,4,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,5,4,1,1,2,1,6,1,3.15,3.6,3.4,2.2,4.25
2,2,0,0,1,2,0,1,1,2,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,1,1,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,1,1,0,3.15,3.6,3.4,2.2,4.25
2,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
1,1,2,1,0,1,1,2,0,2,3.15,3.6,3.4,2.2,4.25
1,1,4,1,1,1,2,1,1,1,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,2,2,0,0,2,0,1,0,2,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,1,2,0,1,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,0,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,1,1,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,1,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,2,1,1,1,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,1,0,0,0,3.15,3.6,3.4,2.2,4.25
3,3,0,0,0,4,0,2,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,2,0,1,0,1,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,3,1,1,0,1,0,2,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,1,1,1,1,2,1,2,1,1,3.15,3.6,3.4,2.2,4.25
0,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,4,0,0,0,4,0,0,1,2,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,3,1,2,2,1,0,1,0,3.15,3.6,3.4,2.2,4.25
1,0,3,2,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,2,0,0,1,2,1,1,1,2,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,1,1,0,0,1,0,1,0,1,3.15,3.6,3.4,2.2,4.25
0,0,2,2,2,0,2,0,2,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,0,0,0,2,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,1,0,1,3.15,3.6,3.4,2.2,4.25
0,2,0,0,0,2,0,2,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,2,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,1,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,0,0,0,2,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,1,0,1,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,1,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,2,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,1,1,1,1,1,0,1,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,2,0,0,0,4,1,0,0,2,3.15,3.6,3.4,2.2,4.25
1,2,0,0,0,2,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
3,3,2,2,2,3,1,2,1,3,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,1,0,1,0,1,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
1,1,0,0,0,2,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,1,0,0,0,1,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
1,0,0,0,0,2,0,1,0,2,2.45,3.15,3.05,4.1,4.55
1,0,1,1,1,0,1,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
2,2,1,0,0,2,1,1,0,2,2.45,3.15,3.05,4.1,4.55
0,1,1,1,1,1,1,0,1,1,2.45,3.15,3.05,4.1,4.55
2,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,1,1,0,0,0,1,0,0,2.45,3.15,3.05,4.1,4.55
0,0,1,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
1,1,0,0,0,2,1,1,0,1,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,1,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,1,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,0,0,0,0,0,2.45,3.15,3.05,4.1,4.55
2,4,1,0,0,6,0,0,1,0,2.45,3.15,3.05,4.1,4.55
0,0,3,1,1,0,2,0,1,1,2.45,3.15,3.05,4.1,4.55
1,0,1,0,0,1,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,0,0,0,2,0,0,0,0,2.45,3.15,3.05,4.1,4.55
0,0,2,0,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,3,4,1,0,4,1,4,1,4.1,1.78,3.3,4.3,4.7
3,2,0,1,1,2,0,2,1,3,4.1,1.78,3.3,4.3,4.7
2,1,0,0,1,2,0,1,1,2,4.1,1.78,3.3,4.3,4.7
1,1,3,1,1,1,3,0,2,0,4.1,1.78,3.3,4.3,4.7
1,1,2,3,1,3,2,0,3,2,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,2,1,1,1,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,2,1,0,0,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,2,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
6,4,3,3,2,6,4,2,3,5,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,2,0,1,3,1,0,1,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,1,0,1,1,4.1,1.78,3.3,4.3,4.7
0,0,2,0,1,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
1,2,0,2,0,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,1,0,4.1,1.78,3.3,4.3,4.7
4,3,4,2,0,3,2,1,3,1,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,1,0,4.1,1.78,3.3,4.3,4.7
1,2,0,0,0,2,0,1,1,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,1,2,1,0,3,2,1,3,2,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,0,0,2,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,1,0,0,0,1,0,1,1,0,4.1,1.78,3.3,4.3,4.7
2,0,1,1,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,2,0,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,1,0,0,2,1,0,0,1,4.1,1.78,3.3,4.3,4.7
0,0,3,1,0,0,1,0,0,0,4.1,1.78,3.3,4.3,4.7
1,1,0,0,1,2,0,1,0,1,4.1,1.78,3.3,4.3,4.7
1,1,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,0,1,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,0,0,3,1,0,0,3,4.1,1.78,3.3,4.3,4.7
0,2,0,0,0,2,0,2,0,2,4.1,1.78,3.3,4.3,4.7
0,0,1,1,0,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
1,1,1,1,0,1,0,1,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,1,0,0,0,1,4.1,1.78,3.3,4.3,4.7
1,0,1,1,1,0,1,0,1,0,4.1,1.78,3.3,4.3,4.7
3,0,1,1,1,1,1,0,1,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
3,1,0,0,0,4,0,0,0,1,4.1,1.78,3.3,4.3,4.7
2,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
0,0,0,0,0,0,0,0,0,0,4.1,1.78,3.3,4.3,4.7
1,0,1,1,1,1,1,0,1,1,2.65,2.8,3.35,3.45,4.35
0,0,1,1,1,0,1,0,1,0,2.65,2.8,3.35,3.45,4.35
2,1,1,1,1,1,0,2,0,0,2.65,2.8,3.35,3.45,4.35
1,2,2,1,1,2,1,0,0,1,2.65,2.8,3.35,3.45,4.35
0,1,1,0,0,2,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,1,0,0,0,2,0,0,0,1,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,2,1,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
2,1,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,1,2,1,0,1,2,1,3,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,2,2,2,1,2,0,2,1,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,1,0,1,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,1,0,1,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,3,3,1,1,4,2,1,1,2,2.65,2.8,3.35,3.45,4.35
1,1,2,0,2,1,0,0,0,2,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,0,2,1,0,1,0,1,0,0,2.65,2.8,3.35,3.45,4.35
1,1,3,2,1,1,1,0,1,1,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,0,0,1,0,2.65,2.8,3.35,3.45,4.35
1,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,2,0,0,0,0,1,0,0,2.65,2.8,3.35,3.45,4.35
2,1,4,2,1,1,1,1,2,1,2.65,2.8,3.35,3.45,4.35
1,0,1,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,1,0,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,1,1,1,1,1,0,1,0,2.65,2.8,3.35,3.45,4.35
3,2,0,0,0,4,0,1,1,1,2.65,2.8,3.35,3.45,4.35
2,2,4,2,2,3,0,1,1,3,2.65,2.8,3.35,3.45,4.35
1,1,1,1,1,1,1,0,1,1,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,1,0,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
1,1,1,0,0,1,0,1,0,1,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,0,0,1,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
1,0,0,0,0,2,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,1,0,0,1,1,0,0,1,2.65,2.8,3.35,3.45,4.35
0,0,3,2,3,0,3,0,1,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
0,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,2,0,1,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,2,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,2,0,0,2,1,1,0,1,2.65,2.8,3.35,3.45,4.35
0,1,0,0,0,1,0,0,0,1,2.65,2.8,3.35,3.45,4.35
2,1,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,0,0,0,2.65,2.8,3.35,3.45,4.35
2,1,0,0,0,1,0,1,0,1,2.65,2.8,3.35,3.45,4.35
0,0,1,1,0,0,0,0,1,0,2.65,2.8,3.35,3.45,4.35
0,0,1,1,1,0,1,0,1,0,2.65,2.8,3.35,3.45,4.35
3,2,0,0,0,2,0,2,0,2,2.65,2.8,3.35,3.45,4.35
2,2,0,0,0,2,0,1,0,2,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,2,0,0,2.65,2.8,3.35,3.45,4.35
3,2,0,0,1,4,1,2,0,2,2.65,2.8,3.35,3.45,4.35
0,1,1,1,0,1,1,1,1,0,2.65,2.8,3.35,3.45,4.35
1,0,1,1,0,1,0,1,1,0,2.65,2.8,3.35,3.45,4.35
1,1,1,0,0,1,0,1,0,1,2.65,2.8,3.35,3.45,4.35
1,2,1,1,0,2,0,2,1,1,2.65,2.8,3.35,3.45,4.35
1,1,0,0,0,1,0,1,0,1,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,1,0,0,0,2.65,2.8,3.35,3.45,4.35
1,1,1,0,0,2,0,1,0,1,2.65,2.8,3.35,3.45,4.35
0,2,0,0,0,3,1,0,0,3,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,1,0,0,0,0,0,0,0,2.65,2.8,3.35,3.45,4.35
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,1,0,0,0,1,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,1,0,0,0,1,0,4.5,2.75,2.5,3.5,4.25
0,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,1,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,0,0,0,0,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,0,1,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,1,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,2,1,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,0,1,0,1,0,4.5,2.75,2.5,3.5,4.25
2,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
1,1,1,1,1,1,1,1,1,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,2,0,1,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
1,0,1,1,1,0,1,0,1,0,4.5,2.75,2.5,3.5,4.25
0,1,0,0,0,1,0,0,0,1,4.5,2.75,2.5,3.5,4.25
0,0,1,0,1,1,1,0,1,0,4.5,2.75,2.5,3.5,4.25
1,1,1,0,1,1,0,1,0,0,4.5,2.75,2.5,3.5,4.25
0,0,0,0,0,0,0,0,0,0,4.5,2.75,2.5,3.5,4.25
0,0,1,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
1,1,0,1,0,2,0,0,0,1,2.5,2,3,4.25,2.5
0,1,1,1,1,2,1,1,1,1,2.5,2,3,4.25,2.5
0,1,0,0,0,1,0,0,0,1,2.5,2,3,4.25,2.5
2,1,1,1,1,2,1,1,1,2,2.5,2,3,4.25,2.5
2,1,0,0,0,2,0,0,0,1,2.5,2,3,4.25,2.5
1,1,0,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
1,1,0,0,0,1,0,0,0,1,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,1,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
1,0,0,0,0,0,0,0,0,0,2.5,2,3,4.25,2.5
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
1,1,0,0,0,1,0,1,0,1,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,1,1,1,1,1,0,1,0,2.9,2.65,3.45,3.45,4
0,1,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
0,1,0,0,0,1,0,0,0,0,2.9,2.65,3.45,3.45,4
3,2,2,0,1,2,1,1,0,2,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
1,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
0,0,0,0,0,0,0,0,0,0,2.9,2.65,3.45,3.45,4
