sEXT,sNEU,sAGR,sCON,sOPN
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
4.2,1.55,4.95,3.4,4.65
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
3.75,2.5,4,4.75,4.5
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
4.5,2.75,3.25,2.75,3.75
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.7,2.25,3.3,3.7,4.05
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
3.6,1.84,3.15,3.25,3.7
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
1.8,2.25,2.65,4.75,4.8
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
5,2.75,4.5,3,4.25
3.5,1.6,3.75,3.95,4
3.5,1.6,3.75,3.95,4
3.5,1.6,3.75,3.95,4
3.5,1.6,3.75,3.95,4
3.5,1.6,3.75,3.95,4
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
4,2.17,4.83,3.17,5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
1.55,2.45,3.5,3.4,4.5
